Id,cap.shape,cap.color,stalk.color.above.ring,stalk.color.below.ring,bruises,population
2948,x,y,w,n,False,v
6380,k,n,o,o,False,c
1477,f,e,p,g,True,v
7359,x,y,w,w,True,s
3809,x,y,b,b,False,v
5941,x,e,p,w,True,y
6042,f,y,p,n,False,y
7393,x,n,w,g,True,y
4130,f,c,c,c,False,c
5151,x,w,w,w,False,n
348,k,e,e,e,True,c
1604,x,w,w,w,True,s
7429,x,n,w,w,False,a
7919,x,n,g,p,True,v
7712,f,y,n,n,False,y
8006,x,g,w,p,True,v
5569,f,y,b,b,False,v
6188,x,y,w,w,True,n
6955,x,y,b,p,False,v
4530,f,g,p,g,True,v
6294,x,g,b,n,False,y
3576,f,e,p,w,False,v
2386,x,n,w,p,False,v
7367,x,e,p,w,True,v
6972,k,c,w,n,False,v
5827,x,c,c,c,False,c
1236,f,g,b,n,False,v
4256,k,n,p,p,False,v
3538,x,e,p,w,True,y
2856,f,n,p,w,False,v
874,b,n,o,o,False,c
2002,x,y,w,w,True,n
3619,x,g,w,w,True,y
1294,f,w,w,w,False,s
2623,f,e,g,w,True,v
379,f,b,w,w,True,v
4403,b,w,w,w,True,c
6045,x,e,w,p,False,v
1268,x,n,w,w,False,v
5489,x,n,w,p,False,v
5759,x,e,p,p,False,v
13,f,g,p,p,True,v
3913,f,e,w,w,False,v
6190,f,g,w,g,True,v
3129,f,c,w,w,True,y
2237,x,n,p,p,True,v
946,x,e,w,w,False,v
1903,x,e,p,p,False,v
6093,k,e,w,w,False,v
2265,x,n,p,p,False,v
7342,f,n,p,p,False,v
6649,b,y,w,w,True,s
2410,x,w,w,w,True,s
4737,f,e,w,p,False,v
5553,x,w,w,w,True,n
8060,x,e,g,w,True,v
3135,x,w,w,w,True,v
4014,x,g,w,p,True,y
2612,k,e,p,w,False,v
7030,x,n,o,o,False,c
1591,f,e,g,g,True,v
4176,x,y,w,w,True,s
6316,x,w,w,w,False,s
8101,x,g,p,b,False,v
1999,x,g,w,w,False,s
6817,k,e,w,w,False,v
1640,f,e,p,p,False,v
3544,x,w,w,w,False,a
7750,x,e,w,e,True,c
7522,f,n,p,p,True,y
6572,f,n,w,w,True,v
2406,x,g,p,b,False,y
2066,f,w,w,w,True,v
7729,x,w,w,w,True,s
2950,k,e,w,w,False,v
6730,x,n,w,p,False,v
4928,f,w,w,w,True,v
1205,k,e,p,w,False,v
7769,x,p,w,w,False,s
4254,f,g,b,b,False,y
3216,x,n,p,p,False,v
7032,b,w,w,w,True,n
6527,x,b,w,w,True,s
5510,x,g,w,w,False,y
6460,f,r,w,w,False,y
4276,x,p,w,w,False,v
6900,x,e,g,g,True,y
3889,f,e,p,w,False,v
222,k,w,w,w,False,s
2191,x,g,g,w,True,v
3043,x,n,g,g,True,v
7384,x,n,w,w,True,y
7005,f,n,g,g,True,v
4079,f,n,p,p,False,v
4579,f,e,w,w,False,v
7893,k,e,w,w,False,v
1949,f,n,p,w,False,v
2969,x,n,w,w,False,a
2438,x,e,p,w,False,v
3386,x,w,w,w,True,n
7388,f,n,p,g,True,y
3524,b,g,w,w,False,s
2384,f,n,e,e,True,c
2181,f,w,w,w,False,a
6686,k,c,w,n,False,v
4508,x,w,w,w,False,n
7165,x,e,w,p,True,y
6990,f,n,g,g,True,y
3271,x,e,g,p,True,v
1267,x,g,n,p,False,y
6813,x,e,w,w,True,v
2451,f,e,w,w,True,v
5182,k,e,w,p,False,v
5555,f,w,w,w,True,v
6533,f,y,w,w,True,v
3556,f,w,w,w,False,a
1683,f,g,p,w,True,y
7784,f,e,p,p,False,v
1244,x,g,b,p,False,v
1440,f,n,c,c,False,c
7935,x,n,g,g,True,v
2491,x,n,o,o,False,v
3181,f,e,w,p,False,v
4670,f,y,p,n,False,v
6103,f,n,w,g,True,v
1410,x,e,w,p,False,v
7515,f,n,g,w,True,y
2515,x,n,p,p,False,v
7583,f,n,w,w,False,s
6565,f,e,g,p,True,y
4827,f,e,p,w,False,v
5196,f,g,w,p,True,v
3867,x,g,p,w,True,y
2435,f,w,w,w,True,v
3679,x,e,p,p,False,v
2661,x,n,p,w,False,v
2149,f,n,g,g,True,v
649,x,y,n,b,False,v
4933,x,n,g,w,True,v
4232,f,n,w,n,False,v
3299,k,e,w,w,False,v
3185,x,y,w,w,True,n
3574,x,n,w,w,True,s
1627,f,w,w,w,True,v
535,f,g,w,p,True,y
5484,f,g,p,w,True,y
7219,f,g,w,w,True,y
2072,f,w,w,w,True,s
3711,x,g,p,g,True,v
897,x,y,w,w,True,s
6015,x,e,p,p,False,v
2158,s,n,w,w,False,y
5917,b,y,w,w,True,n
3335,f,g,w,g,True,y
7952,x,g,w,w,False,a
33,x,g,p,g,True,y
1988,f,y,n,p,False,y
3415,k,n,p,p,False,v
14,x,e,g,p,True,v
7789,f,g,p,p,False,v
1854,k,n,o,o,False,v
2244,b,w,w,w,True,s
2281,f,n,p,p,False,v
2300,x,w,w,w,False,s
6970,x,e,g,w,True,v
7025,x,g,w,w,False,a
7327,x,g,w,w,True,v
2785,x,n,w,p,True,y
7881,x,w,w,w,True,s
2591,x,n,o,o,False,v
2239,x,e,p,w,True,v
7976,x,n,p,p,False,v
712,k,n,w,w,False,v
543,b,y,w,w,True,n
200,f,g,g,g,True,y
821,f,y,p,b,False,y
1396,x,y,p,n,False,v
4557,x,n,w,w,True,s
4198,f,y,n,b,False,y
3643,x,w,w,w,False,y
6426,x,g,w,w,False,n
5908,x,n,w,w,True,v
1176,x,e,p,w,True,y
5383,f,y,p,b,False,v
3554,f,b,w,w,True,v
4411,f,g,w,w,False,s
7772,k,n,w,w,False,v
4887,k,e,p,p,False,v
2301,f,y,p,p,False,v
7570,x,g,g,w,True,y
5148,x,y,n,p,False,y
2049,f,w,w,w,False,s
7805,x,e,g,p,True,y
4676,x,g,w,w,False,s
5890,f,g,p,p,True,v
5750,x,n,p,w,False,v
2715,f,e,p,w,False,v
2065,x,n,w,w,False,v
2356,k,e,p,p,False,v
7086,x,n,w,w,False,v
6690,x,g,g,w,True,y
549,x,n,g,p,True,v
2711,f,y,b,n,False,v
6347,k,e,p,p,False,v
5866,x,y,n,b,False,v
3526,f,g,p,w,True,y
1677,f,n,e,w,True,c
4828,x,n,g,w,True,v
459,f,n,w,p,False,v
4070,x,e,w,p,True,v
4040,f,p,w,w,True,v
3310,x,e,p,g,True,v
5978,f,n,p,p,False,v
4741,f,g,p,w,True,y
5420,x,g,n,n,False,y
2344,x,p,w,w,False,v
5658,f,y,b,b,False,y
6323,f,e,p,p,False,v
5649,x,g,w,g,True,y
7232,x,g,w,g,True,v
5738,x,e,w,g,True,v
5879,x,y,p,p,False,v
1475,x,e,w,p,False,v
1850,x,w,w,w,True,n
3949,x,w,w,w,True,v
2096,x,n,o,o,False,v
1736,f,e,g,w,True,y
5667,f,e,p,p,False,v
7115,f,n,p,w,False,v
7336,f,y,b,p,False,y
8015,b,g,w,w,False,s
4589,x,y,w,w,True,y
6327,x,w,w,w,True,n
3564,x,w,w,w,True,s
2894,x,g,b,b,False,v
2460,x,g,b,p,False,v
769,f,g,w,w,False,v
4169,f,n,p,w,False,v
1923,x,n,w,p,False,v
4251,f,e,w,g,True,y
2845,b,g,w,w,False,n
902,x,w,w,w,False,a
268,f,g,w,w,False,a
6559,f,g,n,b,False,y
3047,f,n,p,w,False,v
7556,f,y,p,b,False,v
918,x,e,p,g,True,y
1776,x,e,g,w,True,y
5483,x,g,g,w,True,v
7250,f,n,w,w,False,v
1730,f,n,w,w,True,y
2890,f,e,c,c,False,c
7445,x,y,w,w,True,n
3465,f,n,o,o,False,v
3130,x,y,w,w,True,y
4304,f,b,w,w,True,s
6779,x,n,p,w,False,v
6214,x,w,w,w,True,s
4777,f,e,w,p,False,v
4406,s,g,w,w,False,y
1095,f,n,w,w,True,v
3934,f,u,w,w,False,y
1494,f,w,w,w,False,s
1405,x,g,w,p,True,y
545,b,y,w,w,True,s
1136,k,e,p,p,False,v
7091,x,g,p,n,False,v
4026,x,e,w,w,False,v
5724,x,g,n,p,False,v
1076,x,y,b,b,False,y
6883,x,y,b,n,False,v
2759,x,g,g,w,True,v
1249,x,n,w,p,True,y
7360,b,y,w,w,True,n
3938,f,n,w,g,True,y
5748,x,g,w,w,False,s
6487,f,w,w,w,True,v
3840,x,e,p,w,True,y
3168,x,n,w,w,False,s
3804,f,n,o,o,False,v
770,k,e,w,w,False,v
1018,x,n,w,p,False,v
2408,x,g,p,b,False,v
1522,f,g,w,w,False,s
4463,x,y,b,p,False,y
2041,k,e,p,w,False,v
4125,x,n,g,g,True,v
7524,f,e,g,g,True,y
7153,x,y,n,b,False,y
2574,x,g,w,w,False,s
4340,f,y,b,b,False,y
1072,x,w,w,w,True,n
6753,x,n,w,p,False,v
2054,f,n,w,w,False,s
2642,x,w,w,w,False,v
1603,f,y,b,b,False,v
1292,f,g,p,w,True,y
1014,x,p,w,w,False,v
885,f,e,w,w,True,v
272,x,e,g,g,True,y
6933,x,n,w,w,True,v
1950,f,g,n,n,False,y
6611,f,w,w,w,True,s
1370,b,w,w,w,True,n
8097,x,n,w,w,True,y
4823,f,g,w,w,False,a
4481,f,w,w,w,False,v
3137,k,n,p,w,False,v
367,k,e,p,w,False,v
5272,x,g,b,b,False,y
7720,x,y,w,w,True,s
2444,k,w,w,w,False,n
7873,x,g,b,b,False,v
2844,f,n,w,w,False,a
2786,f,e,w,w,True,y
7698,x,e,w,p,False,v
4501,b,g,w,w,False,n
6976,x,n,p,p,True,v
3239,k,b,w,w,True,c
3494,f,g,p,b,False,v
6394,x,w,w,w,True,s
2329,x,y,p,n,False,y
1406,b,w,w,w,True,s
7042,k,n,e,e,True,c
7821,b,w,w,w,True,s
5382,f,n,w,w,False,a
309,f,n,o,o,False,v
2789,f,e,g,g,True,v
1137,f,g,p,p,True,y
6865,x,n,w,w,False,s
6157,f,n,w,w,True,v
5084,x,e,p,p,True,y
2714,b,w,w,w,True,n
964,x,y,b,n,False,v
299,k,e,p,p,False,v
2594,k,e,w,w,False,v
4149,f,g,n,b,False,y
6181,x,e,w,g,True,v
6355,f,e,p,g,True,y
4656,x,g,p,p,False,y
2703,f,n,p,p,False,v
282,b,y,w,w,True,n
3829,f,w,w,w,False,a
1158,x,n,w,w,False,v
6581,k,g,w,w,False,s
3726,x,w,w,w,False,s
7141,f,g,g,w,True,y
114,x,w,w,w,True,v
1138,f,n,g,g,True,y
3937,x,n,g,g,True,v
6526,x,n,p,w,True,y
7047,f,g,p,b,False,y
6953,x,y,p,b,False,y
5969,f,g,g,p,True,y
4141,f,g,b,n,False,v
6367,x,n,w,w,False,a
7561,f,y,n,b,False,v
3710,f,w,w,w,False,a
521,x,n,w,w,False,v
3046,k,n,p,p,False,v
5469,k,e,p,w,False,v
2954,x,n,w,w,False,s
5602,x,y,n,p,False,v
3825,f,g,b,b,False,y
1893,x,y,n,n,False,y
3693,f,g,n,n,False,y
6554,k,n,w,w,False,v
8078,f,g,w,w,True,v
6700,x,y,p,n,False,y
3935,x,g,g,p,True,v
4273,k,n,c,c,False,c
5766,f,g,b,b,False,v
2706,x,g,w,w,False,a
7915,f,e,p,g,True,v
4062,x,n,g,w,True,y
7228,f,y,n,p,False,v
1956,x,g,p,p,True,v
722,x,n,p,w,False,v
5603,x,n,w,w,True,y
518,x,y,p,b,False,y
3150,x,n,o,o,False,v
4958,x,e,p,w,False,v
5924,x,g,w,w,False,s
5806,f,n,w,w,False,v
2996,f,n,g,w,True,v
6199,f,n,w,w,False,v
7438,f,w,w,w,False,a
7390,x,n,p,p,False,v
90,f,n,p,p,True,y
4835,x,n,w,e,True,c
77,x,n,p,p,False,v
2959,x,g,w,w,False,s
6863,x,n,w,p,False,v
5983,x,n,g,w,True,y
7408,x,e,p,w,True,v
1817,x,n,p,w,False,v
5887,x,y,w,w,True,n
6172,f,g,w,w,False,y
5215,f,n,g,p,True,y
689,x,w,w,w,False,a
1147,x,p,w,w,True,v
3559,x,g,n,b,False,v
2188,x,e,p,p,True,v
2056,f,b,w,w,True,s
4635,f,n,w,w,False,s
6550,f,e,g,g,True,v
1304,k,n,w,p,False,v
7820,x,n,o,o,False,v
1606,f,g,b,b,False,v
1142,f,n,p,p,False,v
8042,b,w,w,w,True,s
6155,x,w,w,w,True,s
2605,f,n,w,w,False,v
5529,f,e,w,g,True,y
7439,k,n,p,p,False,v
3628,f,g,b,p,False,y
5872,x,y,n,n,False,v
7939,f,n,w,p,False,v
861,k,b,w,e,True,c
594,b,w,w,w,True,s
705,f,n,w,w,True,v
3686,x,y,w,w,True,y
6404,b,w,w,w,True,v
201,f,g,w,w,False,a
4164,x,n,p,w,False,v
4335,k,e,w,w,True,c
4089,x,e,e,e,True,c
513,x,e,p,p,False,v
4853,f,e,g,w,True,v
2236,f,e,w,p,False,v
3563,f,g,b,n,False,y
5007,f,y,p,n,False,y
7914,f,g,w,w,True,y
7731,k,e,p,p,False,v
5055,x,n,p,p,False,v
3053,x,c,w,n,False,v
7809,x,y,p,p,False,v
6416,f,e,w,p,False,v
6257,f,y,b,p,False,v
4593,f,n,w,w,False,v
66,x,e,p,w,False,v
2415,x,n,n,n,False,y
7298,x,g,p,p,True,y
4912,b,y,w,w,True,n
6890,x,w,w,w,False,v
3952,x,n,p,p,False,v
5836,x,y,w,w,True,s
6341,f,g,b,p,False,v
5239,x,e,w,w,False,v
4945,x,e,g,g,True,v
1825,x,w,w,w,True,n
7639,f,y,b,n,False,v
2457,f,n,g,p,True,v
5497,f,g,b,p,False,y
1726,x,g,g,p,True,v
5444,x,n,w,w,True,y
6740,x,y,b,b,False,v
1252,x,e,w,w,False,v
1639,x,n,o,o,False,c
7986,f,g,p,p,False,v
8004,x,n,w,w,False,a
2252,x,n,w,w,True,v
623,x,y,p,p,False,v
6693,x,g,w,w,False,n
1668,b,n,o,o,False,c
7825,k,n,w,p,False,v
6186,x,g,g,p,True,y
7671,x,e,w,p,True,v
3665,x,y,w,w,True,n
2872,k,g,w,w,False,s
5314,x,w,w,w,True,s
7807,f,y,p,n,False,y
6724,f,g,n,p,False,v
3067,x,n,o,o,False,c
4977,x,g,p,g,True,v
1663,b,y,w,w,True,n
230,f,g,w,w,True,v
4458,f,y,w,w,True,s
6839,f,n,p,w,False,v
5791,f,g,w,w,False,a
5159,x,g,w,w,False,s
6225,f,y,b,n,False,y
981,f,n,p,p,False,v
5870,f,n,p,w,False,v
4349,f,e,p,g,True,v
5799,x,w,w,w,True,s
6625,k,e,w,e,True,c
1028,x,n,p,p,True,y
4365,f,g,w,w,False,s
7225,f,e,g,p,True,v
663,x,g,g,g,True,v
296,x,e,p,g,True,v
3535,f,y,p,b,False,y
7967,f,n,w,w,True,y
665,f,n,w,p,False,v
4601,x,y,w,w,True,s
6478,x,e,w,p,False,v
2763,f,w,w,w,True,s
1225,x,g,b,n,False,v
5980,f,n,w,p,True,v
5670,x,g,b,b,False,v
5070,b,y,w,w,True,n
2628,b,w,w,w,True,n
961,x,g,w,w,True,v
6264,f,w,w,w,False,a
5057,b,w,w,w,True,s
2483,x,y,w,w,True,y
5850,x,e,g,w,True,y
913,f,n,w,p,True,y
5381,f,n,w,n,False,v
523,k,e,w,w,False,v
5546,f,n,o,o,False,c
856,k,b,w,e,True,c
5562,f,y,w,w,True,v
6642,f,n,p,p,False,v
1515,f,g,w,w,True,v
7822,x,n,p,g,True,v
1529,f,n,w,w,False,a
7357,b,y,w,w,True,s
7963,f,y,p,p,False,v
2035,x,e,g,p,True,v
7888,f,n,w,w,True,s
2526,f,n,w,w,False,s
778,x,y,n,n,False,y
6610,x,g,w,w,True,y
4594,x,n,w,w,False,s
7502,x,g,w,w,False,a
101,f,n,p,w,False,v
1785,f,n,w,w,False,a
3839,f,g,w,w,False,s
3461,f,y,w,w,True,v
814,b,y,w,w,True,s
945,b,n,o,o,False,v
6112,f,n,w,w,True,v
3001,f,g,n,b,False,v
4573,f,b,w,w,True,v
3613,k,e,p,w,False,v
6593,f,n,w,p,False,v
3664,x,n,w,p,True,v
951,x,n,p,w,False,v
2589,f,y,w,w,True,y
7058,x,g,w,g,True,v
7874,x,e,w,w,True,y
2258,x,n,p,w,True,y
2768,x,g,b,n,False,y
4415,f,w,w,w,False,a
4475,x,w,w,w,False,a
2232,f,e,g,p,True,y
3161,x,n,w,g,True,y
5948,f,e,w,p,False,v
3410,x,n,p,p,False,v
1001,x,n,w,p,False,v
2689,x,y,b,b,False,v
3659,f,y,p,n,False,y
2398,k,n,w,p,False,v
781,x,e,p,p,True,v
4059,x,w,w,w,True,v
4899,x,n,w,w,False,v
7679,f,g,w,w,False,s
7806,x,e,p,p,True,v
7306,f,g,p,n,False,y
6974,b,g,w,w,False,n
3045,x,n,n,n,False,y
3583,f,n,p,p,False,v
4934,b,w,w,w,True,n
1373,x,e,p,w,True,y
7961,f,g,b,b,False,y
4814,f,g,w,w,False,a
147,f,b,w,w,True,v
3147,k,e,w,p,False,v
6131,x,g,p,p,True,y
3171,f,g,g,w,True,y
6942,f,g,p,p,True,y
4065,x,y,p,b,False,y
1174,x,g,n,n,False,v
103,x,y,n,p,False,y
1514,f,e,w,w,True,y
1012,x,g,p,b,False,y
5678,x,n,p,g,True,y
2734,x,e,p,w,False,v
6291,x,b,w,w,True,s
3962,f,g,w,w,False,a
4937,f,g,w,w,True,v
4999,b,w,w,w,True,s
6969,k,e,w,p,False,v
7387,f,g,w,w,True,s
1970,x,g,w,w,True,s
1926,f,w,w,w,True,c
4840,k,e,p,w,False,v
6311,x,y,w,w,True,s
6570,s,n,w,w,False,y
641,x,y,w,w,True,s
3205,k,e,p,w,False,v
5139,f,e,w,p,False,v
2912,f,g,p,p,True,v
629,f,e,w,p,False,v
4443,f,n,w,w,True,v
304,x,y,b,p,False,v
3453,x,g,p,p,False,v
5988,x,n,p,w,False,v
6290,f,n,p,p,False,v
4772,x,n,w,p,True,v
1796,f,w,w,w,False,y
3823,f,g,p,g,True,v
6095,x,w,w,w,True,s
5330,x,y,w,w,True,s
3584,x,n,p,g,True,y
171,f,n,w,w,False,v
5720,x,w,w,w,False,s
901,f,e,w,p,False,v
776,b,g,w,w,False,n
7703,x,y,w,w,True,s
2992,b,w,w,w,False,s
7487,x,g,b,b,False,v
5540,f,g,w,w,False,a
4518,x,n,o,o,False,v
5388,x,g,w,w,False,a
6515,x,w,w,w,False,n
2807,x,n,g,w,True,y
2103,k,n,p,p,False,v
522,b,y,w,w,True,n
3725,x,y,n,n,False,y
9,f,y,y,y,False,c
4641,f,e,w,p,True,y
1837,b,w,w,w,True,n
7832,f,e,p,p,True,y
3341,x,e,w,p,False,v
642,f,g,p,g,True,v
278,b,y,w,w,True,s
6644,x,y,n,p,False,v
5209,x,e,p,p,False,v
3514,x,n,o,o,False,c
6351,k,n,p,p,False,v
5372,x,e,g,w,True,v
2394,x,w,w,w,True,n
6108,b,n,n,n,False,y
948,f,n,w,w,True,c
2273,f,e,p,p,True,y
796,x,p,w,w,False,s
2333,f,g,p,p,False,y
2847,x,g,w,w,False,v
572,x,g,n,b,False,y
1976,b,y,w,w,True,n
5492,x,e,w,p,False,v
1807,x,g,p,p,False,y
6963,f,b,w,w,True,v
2001,x,e,p,w,False,v
702,f,n,p,w,False,v
2918,k,e,w,p,False,v
670,x,n,p,p,False,v
2267,k,e,p,w,False,v
7514,x,w,w,w,False,a
169,f,n,w,w,False,a
4890,f,w,w,w,False,s
6667,x,y,p,n,False,y
6947,x,e,g,g,True,y
4352,f,b,w,e,True,c
5701,f,n,w,w,True,v
4072,s,g,w,w,False,y
4525,x,e,p,g,True,y
5894,x,y,b,b,False,y
3602,x,w,w,w,False,v
7095,f,n,o,o,False,c
1536,f,e,p,p,False,v
2194,f,b,w,w,True,s
811,f,y,b,p,False,v
931,x,e,w,w,False,v
6075,b,n,o,o,False,c
7376,f,e,p,g,True,v
8103,b,w,w,w,True,s
5250,x,g,w,w,False,n
6654,f,e,g,w,True,v
5794,f,g,b,n,False,y
7286,k,n,p,w,False,v
2203,f,b,w,e,True,c
60,b,g,w,w,False,s
6211,x,y,w,w,True,s
7287,x,n,p,w,False,v
6055,x,n,p,w,False,v
7406,x,n,p,w,False,v
2779,f,n,p,p,False,v
1125,f,g,b,p,False,y
2719,x,g,p,b,False,y
3083,x,n,w,w,False,s
3959,f,g,g,p,True,v
4380,k,n,w,w,False,v
6086,f,w,w,w,True,v
96,k,e,e,w,True,c
889,k,w,w,w,False,n
7610,x,e,p,p,False,v
1317,x,e,p,w,False,v
1510,k,e,w,p,False,v
7431,x,n,o,o,False,v
6409,x,n,p,g,True,y
3448,f,n,w,w,True,v
1235,f,e,p,p,True,y
5357,x,e,w,w,False,v
5498,x,g,b,b,False,v
1991,x,n,w,w,False,v
6910,x,w,w,w,True,n
3087,f,n,o,o,False,c
6418,x,e,p,w,False,v
5955,k,e,p,w,False,v
7321,x,g,g,g,True,v
812,x,g,n,n,False,v
6457,x,e,p,w,False,v
2876,f,e,g,p,True,v
5004,f,e,p,p,True,v
2087,k,n,p,w,False,v
4215,f,g,p,p,True,v
4477,f,n,w,w,True,s
2823,x,g,b,b,False,y
1257,x,n,g,w,True,y
5661,x,g,b,p,False,v
985,f,g,w,w,True,s
6023,f,y,p,n,False,y
2059,f,n,w,g,True,y
5123,f,e,w,w,False,v
4444,x,n,g,w,True,y
6569,k,e,p,p,False,v
1812,k,w,w,w,False,s
1922,f,g,p,p,True,v
7017,f,g,n,n,False,y
7992,f,g,p,n,False,v
1083,f,e,g,p,True,y
4869,x,n,o,o,False,v
4423,f,n,w,g,True,v
686,b,w,w,w,True,n
1402,x,e,w,p,False,v
569,x,w,w,w,True,s
5817,x,g,n,n,False,v
5953,x,y,b,p,False,v
4008,x,e,p,w,False,v
8024,x,e,w,p,False,v
2794,k,g,w,w,False,s
292,f,e,w,p,False,v
2162,x,p,w,w,False,s
5121,x,g,w,w,False,s
3757,x,g,p,p,True,v
679,x,n,p,w,True,y
524,f,n,w,w,False,v
6145,x,p,w,w,False,s
5605,x,n,w,w,False,s
3731,f,n,g,g,True,y
1935,k,n,p,p,False,v
5531,f,w,w,w,True,s
3919,x,y,p,p,False,v
4897,x,w,w,w,True,v
586,f,n,w,w,False,v
6284,f,n,o,o,False,c
1940,x,g,p,p,False,v
6960,x,n,w,p,False,v
7019,f,e,p,g,True,v
2980,f,n,w,w,False,a
2546,x,n,w,p,False,v
1851,x,g,p,n,False,v
7691,f,g,w,w,False,s
916,b,y,w,w,True,s
6796,f,e,w,e,True,c
7764,f,w,w,w,True,s
5089,x,g,b,p,False,v
2646,f,g,w,g,True,v
382,x,n,w,w,False,a
2227,f,y,p,b,False,y
2289,k,e,p,p,False,v
1206,f,n,w,w,False,s
4940,x,w,w,w,False,a
2723,b,y,w,w,True,n
2893,f,n,p,w,True,v
4129,f,n,p,w,False,v
5920,b,w,w,w,True,n
7530,x,y,w,y,False,v
6973,b,y,w,w,True,n
4983,x,y,b,n,False,y
2532,f,p,w,w,True,v
3964,f,n,p,w,True,y
7432,k,e,p,p,False,v
2897,f,g,p,n,False,v
4978,x,w,w,w,False,s
5627,f,e,w,p,True,y
2838,f,n,w,p,False,v
2613,x,n,p,p,True,v
4973,x,g,w,w,False,a
3895,f,n,w,w,False,a
666,b,y,w,w,True,n
5593,x,g,b,n,False,y
7411,x,e,p,p,False,v
5559,k,n,p,w,False,v
4854,f,e,p,p,True,y
4585,f,e,w,w,False,v
1888,x,e,p,w,False,v
1055,f,y,w,w,True,v
4746,x,e,w,w,True,y
6854,f,b,w,w,True,v
6546,f,w,w,w,False,y
1968,f,g,p,b,False,v
3677,x,b,w,w,True,v
5862,x,w,w,w,True,v
3612,f,e,e,e,True,c
6237,x,y,p,p,False,v
5745,x,n,w,p,False,v
6666,f,g,w,w,False,s
6429,b,g,w,w,False,n
5020,x,e,g,g,True,y
127,x,g,p,b,False,v
4881,x,e,w,g,True,v
6465,x,n,p,g,True,v
1611,f,g,g,g,True,y
4468,f,y,p,n,False,y
1122,x,y,w,w,True,s
6268,f,y,w,w,True,y
5445,x,n,w,w,True,y
5396,f,n,w,w,False,s
3873,x,g,b,p,False,v
3958,f,e,p,w,False,v
3431,x,g,w,g,True,y
3383,x,w,w,w,True,v
5348,x,w,w,w,True,s
2260,k,e,p,p,False,v
2073,s,n,w,w,False,v
2961,f,n,w,w,True,y
3229,f,g,p,b,False,y
6679,f,e,g,g,True,y
7136,x,p,w,w,False,s
575,f,n,w,w,True,y
2530,f,g,p,p,True,y
460,f,g,b,b,False,v
6118,f,n,w,w,False,s
4590,k,n,p,p,False,v
3004,f,e,p,p,False,v
2638,k,e,p,w,False,v
3413,f,n,w,w,True,s
120,k,n,p,p,False,v
2071,f,e,p,w,False,v
4457,f,n,e,e,True,c
5321,k,n,p,p,False,v
6793,f,e,w,g,True,v
5859,b,w,w,w,True,n
6552,f,e,g,w,True,v
3588,x,n,w,w,False,s
1715,f,e,g,w,True,y
5998,x,e,w,e,True,c
6293,x,w,w,w,False,n
3793,x,n,g,w,True,y
2542,f,y,p,b,False,y
6603,f,e,g,p,True,y
1948,x,y,w,w,True,s
3076,x,n,w,w,True,s
2536,f,w,w,w,True,v
4699,x,g,p,p,True,v
4236,f,e,g,p,True,v
6669,f,n,p,p,True,y
450,f,e,p,g,True,y
6289,x,y,w,w,True,s
3864,x,y,b,n,False,v
1182,f,w,w,w,True,s
1401,x,n,p,w,False,v
3587,f,e,p,p,False,v
5567,x,g,n,n,False,y
3418,x,g,p,n,False,v
3569,f,y,n,n,False,y
3249,f,n,o,o,False,v
1920,f,g,p,n,False,y
7396,k,b,e,w,True,c
15,f,g,w,w,False,s
4517,b,b,w,w,True,v
4429,x,e,p,g,True,y
3263,k,e,w,w,False,v
3380,f,w,w,w,True,v
4056,f,y,n,p,False,y
3838,f,w,w,w,False,s
197,f,y,b,n,False,v
7474,b,g,w,w,False,s
2634,f,g,b,p,False,y
4466,f,g,p,w,True,v
5841,f,n,o,o,False,c
1649,k,n,p,w,False,v
4139,x,e,w,p,False,v
6857,x,e,p,p,False,v
3580,x,n,p,g,True,y
7495,k,e,p,w,False,v
6456,k,e,w,w,False,v
1326,f,n,p,w,True,y
1300,k,w,w,w,False,s
4408,f,e,p,w,True,y
4269,x,g,w,w,True,s
537,f,e,p,g,True,y
5222,f,g,g,w,True,y
3678,b,b,w,w,True,v
6935,x,e,w,g,True,v
238,f,g,w,g,True,v
1196,f,e,w,w,False,v
3713,x,n,w,p,False,v
6194,f,e,c,c,False,c
2611,x,w,w,w,True,s
2075,x,e,p,g,True,v
7557,f,g,n,p,False,y
7539,f,n,w,w,False,v
2516,k,e,w,w,False,v
5127,f,g,p,g,True,y
4725,f,w,w,w,True,s
3660,f,e,g,w,True,y
2397,f,g,w,w,False,a
5463,f,n,p,p,False,v
6153,b,y,w,w,True,s
4109,x,w,w,w,False,s
7292,f,b,w,w,True,s
6771,x,w,w,w,True,n
767,f,g,g,p,True,v
7644,x,y,w,w,True,s
2198,f,y,w,w,True,y
1762,k,n,o,o,False,v
2434,b,w,w,w,True,v
3481,b,w,w,w,False,s
290,f,g,g,w,True,y
5230,x,n,g,p,True,v
7975,x,n,p,w,False,v
2029,x,w,w,w,True,s
2580,x,y,p,p,False,v
161,f,n,g,g,True,v
7592,x,b,w,w,True,v
5225,x,g,b,b,False,y
6926,x,w,w,w,False,s
3036,x,y,w,w,True,n
4702,f,e,w,w,True,v
3680,b,p,w,w,True,v
1362,x,e,p,w,False,v
4587,x,e,p,w,False,v
7787,x,n,p,g,True,y
2309,x,e,w,p,True,v
1063,k,n,o,o,False,c
7878,s,g,w,w,False,v
3109,x,e,p,p,False,v
661,f,w,w,w,True,v
2123,f,n,w,g,True,v
7444,f,w,w,w,True,s
784,f,g,w,p,True,v
